Video Name,Label,Confidence,Store,Date
Shoplifting010_x264_27.mp4,bottle,0.15,,
Shoplifting010_x264_27.mp4,person,0.17,,
Shoplifting010_x264_27.mp4,cup,0.17,,
Shoplifting010_x264_27.mp4,cup,0.23,,
Shoplifting010_x264_27.mp4,person,0.38,,
Shoplifting010_x264_27.mp4,person,0.11,,
Shoplifting010_x264_27.mp4,bottle,0.13,,
Shoplifting010_x264_27.mp4,cup,0.16,,
Shoplifting010_x264_27.mp4,person,0.18,,
Shoplifting010_x264_27.mp4,cup,0.19,,
Shoplifting010_x264_27.mp4,person,0.38,,
Shoplifting010_x264_27.mp4,bottle,0.1,,
Shoplifting010_x264_27.mp4,bottle,0.14,,
Shoplifting010_x264_27.mp4,cup,0.16,,
Shoplifting010_x264_27.mp4,person,0.17,,
Shoplifting010_x264_27.mp4,cup,0.19,,
Shoplifting010_x264_27.mp4,person,0.51,,
Shoplifting010_x264_27.mp4,bottle,0.11,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,bottle,0.12,,
Shoplifting010_x264_27.mp4,person,0.14,,
Shoplifting010_x264_27.mp4,cup,0.16,,
Shoplifting010_x264_27.mp4,person,0.46,,
Shoplifting010_x264_27.mp4,cup,0.11,,
Shoplifting010_x264_27.mp4,person,0.12,,
Shoplifting010_x264_27.mp4,cup,0.16,,
Shoplifting010_x264_27.mp4,person,0.45,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,person,0.12,,
Shoplifting010_x264_27.mp4,cup,0.15,,
Shoplifting010_x264_27.mp4,person,0.35,,
Shoplifting010_x264_27.mp4,bottle,0.1,,
Shoplifting010_x264_27.mp4,person,0.11,,
Shoplifting010_x264_27.mp4,person,0.15,,
Shoplifting010_x264_27.mp4,cup,0.15,,
Shoplifting010_x264_27.mp4,cup,0.17,,
Shoplifting010_x264_27.mp4,cell phone,0.19,,
Shoplifting010_x264_27.mp4,person,0.34,,
Shoplifting010_x264_27.mp4,person,0.13,,
Shoplifting010_x264_27.mp4,cup,0.13,,
Shoplifting010_x264_27.mp4,person,0.16,,
Shoplifting010_x264_27.mp4,cup,0.17,,
Shoplifting010_x264_27.mp4,cell phone,0.23,,
Shoplifting010_x264_27.mp4,person,0.41,,
Shoplifting010_x264_27.mp4,person,0.12,,
Shoplifting010_x264_27.mp4,person,0.12,,
Shoplifting010_x264_27.mp4,cup,0.15,,
Shoplifting010_x264_27.mp4,person,0.18,,
Shoplifting010_x264_27.mp4,cup,0.18,,
Shoplifting010_x264_27.mp4,cell phone,0.28,,
Shoplifting010_x264_27.mp4,person,0.34,,
Shoplifting010_x264_27.mp4,bottle,0.11,,
Shoplifting010_x264_27.mp4,bottle,0.11,,
Shoplifting010_x264_27.mp4,cell phone,0.12,,
Shoplifting010_x264_27.mp4,person,0.14,,
Shoplifting010_x264_27.mp4,cup,0.15,,
Shoplifting010_x264_27.mp4,cup,0.2,,
Shoplifting010_x264_27.mp4,person,0.23,,
Shoplifting010_x264_27.mp4,cell phone,0.35,,
Shoplifting010_x264_27.mp4,person,0.52,,
Shoplifting010_x264_27.mp4,person,0.14,,
Shoplifting010_x264_27.mp4,cup,0.14,,
Shoplifting010_x264_27.mp4,cup,0.2,,
Shoplifting010_x264_27.mp4,person,0.23,,
Shoplifting010_x264_27.mp4,cell phone,0.23,,
Shoplifting010_x264_27.mp4,person,0.47,,
Shoplifting010_x264_27.mp4,person,0.1,,
Shoplifting010_x264_27.mp4,cup,0.14,,
Shoplifting010_x264_27.mp4,person,0.14,,
Shoplifting010_x264_27.mp4,cell phone,0.15,,
Shoplifting010_x264_27.mp4,cup,0.17,,
Shoplifting010_x264_27.mp4,person,0.21,,
Shoplifting010_x264_27.mp4,person,0.49,,
Shoplifting010_x264_27.mp4,bottle,0.1,,
Shoplifting010_x264_27.mp4,person,0.13,,
Shoplifting010_x264_27.mp4,cup,0.15,,
Shoplifting010_x264_27.mp4,cup,0.18,,
Shoplifting010_x264_27.mp4,cell phone,0.2,,
Shoplifting010_x264_27.mp4,person,0.21,,
Shoplifting010_x264_27.mp4,person,0.45,,
Shoplifting010_x264_27.mp4,bottle,0.1,,
Shoplifting010_x264_27.mp4,person,0.11,,
Shoplifting010_x264_27.mp4,cell phone,0.14,,
Shoplifting010_x264_27.mp4,cup,0.16,,
Shoplifting010_x264_27.mp4,cup,0.18,,
Shoplifting010_x264_27.mp4,person,0.2,,
Shoplifting010_x264_27.mp4,person,0.42,,
Shoplifting010_x264_27.mp4,person,0.11,,
Shoplifting010_x264_27.mp4,cell phone,0.11,,
Shoplifting010_x264_27.mp4,cup,0.14,,
Shoplifting010_x264_27.mp4,cup,0.19,,
Shoplifting010_x264_27.mp4,person,0.21,,
Shoplifting010_x264_27.mp4,person,0.5,,
Shoplifting010_x264_27.mp4,bottle,0.11,,
Shoplifting010_x264_27.mp4,cell phone,0.16,,
Shoplifting010_x264_27.mp4,cup,0.18,,
Shoplifting010_x264_27.mp4,person,0.19,,
Shoplifting010_x264_27.mp4,cup,0.27,,
Shoplifting010_x264_27.mp4,person,0.39,,
Shoplifting010_x264_27.mp4,bottle,0.11,,
Shoplifting010_x264_27.mp4,cup,0.13,,
Shoplifting010_x264_27.mp4,cell phone,0.18,,
Shoplifting010_x264_27.mp4,person,0.19,,
Shoplifting010_x264_27.mp4,cup,0.24,,
Shoplifting010_x264_27.mp4,person,0.46,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,cell phone,0.16,,
Shoplifting010_x264_27.mp4,person,0.18,,
Shoplifting010_x264_27.mp4,cup,0.24,,
Shoplifting010_x264_27.mp4,person,0.37,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,person,0.2,,
Shoplifting010_x264_27.mp4,cup,0.24,,
Shoplifting010_x264_27.mp4,person,0.44,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,person,0.18,,
Shoplifting010_x264_27.mp4,cup,0.24,,
Shoplifting010_x264_27.mp4,person,0.44,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,person,0.12,,
Shoplifting010_x264_27.mp4,person,0.22,,
Shoplifting010_x264_27.mp4,cup,0.22,,
Shoplifting010_x264_27.mp4,person,0.11,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,cup,0.23,,
Shoplifting010_x264_27.mp4,cup,0.2,,
Shoplifting010_x264_27.mp4,person,0.11,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,person,0.14,,
Shoplifting010_x264_27.mp4,cup,0.21,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,person,0.14,,
Shoplifting010_x264_27.mp4,person,0.19,,
Shoplifting010_x264_27.mp4,cup,0.21,,
Shoplifting010_x264_27.mp4,cup,0.13,,
Shoplifting010_x264_27.mp4,person,0.14,,
Shoplifting010_x264_27.mp4,cup,0.21,,
Shoplifting010_x264_27.mp4,person,0.25,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,person,0.16,,
Shoplifting010_x264_27.mp4,person,0.18,,
Shoplifting010_x264_27.mp4,cup,0.21,,
Shoplifting010_x264_27.mp4,person,0.12,,
Shoplifting010_x264_27.mp4,cup,0.13,,
Shoplifting010_x264_27.mp4,person,0.16,,
Shoplifting010_x264_27.mp4,cup,0.24,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,person,0.14,,
Shoplifting010_x264_27.mp4,cup,0.24,,
Shoplifting010_x264_27.mp4,cup,0.13,,
Shoplifting010_x264_27.mp4,person,0.16,,
Shoplifting010_x264_27.mp4,cup,0.26,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,person,0.17,,
Shoplifting010_x264_27.mp4,cup,0.25,,
Shoplifting010_x264_27.mp4,cup,0.11,,
Shoplifting010_x264_27.mp4,person,0.19,,
Shoplifting010_x264_27.mp4,cup,0.26,,
Shoplifting010_x264_27.mp4,cup,0.13,,
Shoplifting010_x264_27.mp4,person,0.15,,
Shoplifting010_x264_27.mp4,cup,0.27,,
Shoplifting010_x264_27.mp4,person,0.13,,
Shoplifting010_x264_27.mp4,cup,0.15,,
Shoplifting010_x264_27.mp4,cup,0.27,,
Shoplifting010_x264_27.mp4,cup,0.15,,
Shoplifting010_x264_27.mp4,person,0.15,,
Shoplifting010_x264_27.mp4,cup,0.27,,
Shoplifting010_x264_27.mp4,person,0.13,,
Shoplifting010_x264_27.mp4,cup,0.14,,
Shoplifting010_x264_27.mp4,cup,0.27,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,person,0.13,,
Shoplifting010_x264_27.mp4,cup,0.25,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,person,0.13,,
Shoplifting010_x264_27.mp4,cup,0.25,,
Shoplifting010_x264_27.mp4,cup,0.12,,
Shoplifting010_x264_27.mp4,person,0.12,,
Shoplifting010_x264_27.mp4,cup,0.24,,
Shoplifting054_x264_12.mp4,dining table,0.1,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.13,,
Shoplifting054_x264_12.mp4,remote,0.15,,
Shoplifting054_x264_12.mp4,tv,0.18,,
Shoplifting054_x264_12.mp4,tv,0.21,,
Shoplifting054_x264_12.mp4,person,0.22,,
Shoplifting054_x264_12.mp4,laptop,0.25,,
Shoplifting054_x264_12.mp4,handbag,0.3,,
Shoplifting054_x264_12.mp4,cell phone,0.34,,
Shoplifting054_x264_12.mp4,cell phone,0.49,,
Shoplifting054_x264_12.mp4,person,0.54,,
Shoplifting054_x264_12.mp4,person,0.81,,
Shoplifting054_x264_12.mp4,person,0.88,,
Shoplifting054_x264_12.mp4,dining table,0.1,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.13,,
Shoplifting054_x264_12.mp4,remote,0.15,,
Shoplifting054_x264_12.mp4,tv,0.18,,
Shoplifting054_x264_12.mp4,tv,0.21,,
Shoplifting054_x264_12.mp4,person,0.22,,
Shoplifting054_x264_12.mp4,laptop,0.25,,
Shoplifting054_x264_12.mp4,handbag,0.3,,
Shoplifting054_x264_12.mp4,cell phone,0.34,,
Shoplifting054_x264_12.mp4,cell phone,0.49,,
Shoplifting054_x264_12.mp4,person,0.54,,
Shoplifting054_x264_12.mp4,person,0.81,,
Shoplifting054_x264_12.mp4,person,0.88,,
Shoplifting054_x264_12.mp4,dining table,0.1,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.13,,
Shoplifting054_x264_12.mp4,remote,0.15,,
Shoplifting054_x264_12.mp4,tv,0.17,,
Shoplifting054_x264_12.mp4,tv,0.2,,
Shoplifting054_x264_12.mp4,person,0.22,,
Shoplifting054_x264_12.mp4,laptop,0.24,,
Shoplifting054_x264_12.mp4,handbag,0.31,,
Shoplifting054_x264_12.mp4,cell phone,0.35,,
Shoplifting054_x264_12.mp4,cell phone,0.49,,
Shoplifting054_x264_12.mp4,person,0.54,,
Shoplifting054_x264_12.mp4,person,0.81,,
Shoplifting054_x264_12.mp4,person,0.87,,
Shoplifting054_x264_12.mp4,keyboard,0.1,,
Shoplifting054_x264_12.mp4,dining table,0.1,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.13,,
Shoplifting054_x264_12.mp4,remote,0.14,,
Shoplifting054_x264_12.mp4,tv,0.17,,
Shoplifting054_x264_12.mp4,tv,0.2,,
Shoplifting054_x264_12.mp4,laptop,0.24,,
Shoplifting054_x264_12.mp4,cell phone,0.27,,
Shoplifting054_x264_12.mp4,handbag,0.32,,
Shoplifting054_x264_12.mp4,cell phone,0.48,,
Shoplifting054_x264_12.mp4,person,0.54,,
Shoplifting054_x264_12.mp4,person,0.8,,
Shoplifting054_x264_12.mp4,person,0.87,,
Shoplifting054_x264_12.mp4,dining table,0.1,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.13,,
Shoplifting054_x264_12.mp4,remote,0.14,,
Shoplifting054_x264_12.mp4,tv,0.16,,
Shoplifting054_x264_12.mp4,tv,0.2,,
Shoplifting054_x264_12.mp4,laptop,0.24,,
Shoplifting054_x264_12.mp4,cell phone,0.27,,
Shoplifting054_x264_12.mp4,handbag,0.32,,
Shoplifting054_x264_12.mp4,cell phone,0.49,,
Shoplifting054_x264_12.mp4,person,0.54,,
Shoplifting054_x264_12.mp4,person,0.8,,
Shoplifting054_x264_12.mp4,person,0.87,,
Shoplifting054_x264_12.mp4,keyboard,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,cell phone,0.12,,
Shoplifting054_x264_12.mp4,person,0.13,,
Shoplifting054_x264_12.mp4,remote,0.14,,
Shoplifting054_x264_12.mp4,tv,0.15,,
Shoplifting054_x264_12.mp4,tv,0.2,,
Shoplifting054_x264_12.mp4,cell phone,0.21,,
Shoplifting054_x264_12.mp4,laptop,0.23,,
Shoplifting054_x264_12.mp4,handbag,0.34,,
Shoplifting054_x264_12.mp4,cell phone,0.5,,
Shoplifting054_x264_12.mp4,person,0.54,,
Shoplifting054_x264_12.mp4,person,0.81,,
Shoplifting054_x264_12.mp4,person,0.87,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,keyboard,0.11,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.13,,
Shoplifting054_x264_12.mp4,remote,0.14,,
Shoplifting054_x264_12.mp4,tv,0.14,,
Shoplifting054_x264_12.mp4,cell phone,0.2,,
Shoplifting054_x264_12.mp4,tv,0.21,,
Shoplifting054_x264_12.mp4,laptop,0.23,,
Shoplifting054_x264_12.mp4,handbag,0.34,,
Shoplifting054_x264_12.mp4,cell phone,0.49,,
Shoplifting054_x264_12.mp4,person,0.54,,
Shoplifting054_x264_12.mp4,person,0.81,,
Shoplifting054_x264_12.mp4,person,0.87,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,keyboard,0.11,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.13,,
Shoplifting054_x264_12.mp4,remote,0.14,,
Shoplifting054_x264_12.mp4,tv,0.14,,
Shoplifting054_x264_12.mp4,cell phone,0.18,,
Shoplifting054_x264_12.mp4,tv,0.21,,
Shoplifting054_x264_12.mp4,laptop,0.23,,
Shoplifting054_x264_12.mp4,handbag,0.34,,
Shoplifting054_x264_12.mp4,cell phone,0.48,,
Shoplifting054_x264_12.mp4,person,0.54,,
Shoplifting054_x264_12.mp4,person,0.81,,
Shoplifting054_x264_12.mp4,person,0.87,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,keyboard,0.11,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.13,,
Shoplifting054_x264_12.mp4,remote,0.14,,
Shoplifting054_x264_12.mp4,tv,0.15,,
Shoplifting054_x264_12.mp4,cell phone,0.2,,
Shoplifting054_x264_12.mp4,tv,0.2,,
Shoplifting054_x264_12.mp4,laptop,0.23,,
Shoplifting054_x264_12.mp4,handbag,0.34,,
Shoplifting054_x264_12.mp4,cell phone,0.47,,
Shoplifting054_x264_12.mp4,person,0.54,,
Shoplifting054_x264_12.mp4,person,0.81,,
Shoplifting054_x264_12.mp4,person,0.87,,
Shoplifting054_x264_12.mp4,keyboard,0.1,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.13,,
Shoplifting054_x264_12.mp4,remote,0.14,,
Shoplifting054_x264_12.mp4,tv,0.14,,
Shoplifting054_x264_12.mp4,cell phone,0.15,,
Shoplifting054_x264_12.mp4,tv,0.21,,
Shoplifting054_x264_12.mp4,laptop,0.24,,
Shoplifting054_x264_12.mp4,handbag,0.32,,
Shoplifting054_x264_12.mp4,cell phone,0.46,,
Shoplifting054_x264_12.mp4,person,0.54,,
Shoplifting054_x264_12.mp4,person,0.81,,
Shoplifting054_x264_12.mp4,person,0.87,,
Shoplifting054_x264_12.mp4,keyboard,0.1,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.13,,
Shoplifting054_x264_12.mp4,remote,0.14,,
Shoplifting054_x264_12.mp4,tv,0.14,,
Shoplifting054_x264_12.mp4,cell phone,0.15,,
Shoplifting054_x264_12.mp4,tv,0.21,,
Shoplifting054_x264_12.mp4,laptop,0.24,,
Shoplifting054_x264_12.mp4,handbag,0.32,,
Shoplifting054_x264_12.mp4,cell phone,0.46,,
Shoplifting054_x264_12.mp4,person,0.54,,
Shoplifting054_x264_12.mp4,person,0.81,,
Shoplifting054_x264_12.mp4,person,0.87,,
Shoplifting054_x264_12.mp4,person,0.1,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,person,0.12,,
Shoplifting054_x264_12.mp4,remote,0.15,,
Shoplifting054_x264_12.mp4,tv,0.15,,
Shoplifting054_x264_12.mp4,cell phone,0.15,,
Shoplifting054_x264_12.mp4,tv,0.22,,
Shoplifting054_x264_12.mp4,laptop,0.23,,
Shoplifting054_x264_12.mp4,handbag,0.33,,
Shoplifting054_x264_12.mp4,cell phone,0.43,,
Shoplifting054_x264_12.mp4,person,0.55,,
Shoplifting054_x264_12.mp4,person,0.81,,
Shoplifting054_x264_12.mp4,person,0.86,,
Shoplifting054_x264_12.mp4,person,0.1,,
Shoplifting054_x264_12.mp4,keyboard,0.1,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,person,0.12,,
Shoplifting054_x264_12.mp4,remote,0.15,,
Shoplifting054_x264_12.mp4,tv,0.15,,
Shoplifting054_x264_12.mp4,cell phone,0.15,,
Shoplifting054_x264_12.mp4,laptop,0.22,,
Shoplifting054_x264_12.mp4,tv,0.23,,
Shoplifting054_x264_12.mp4,handbag,0.33,,
Shoplifting054_x264_12.mp4,cell phone,0.43,,
Shoplifting054_x264_12.mp4,person,0.55,,
Shoplifting054_x264_12.mp4,person,0.81,,
Shoplifting054_x264_12.mp4,person,0.86,,
Shoplifting054_x264_12.mp4,person,0.1,,
Shoplifting054_x264_12.mp4,keyboard,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,tv,0.15,,
Shoplifting054_x264_12.mp4,remote,0.15,,
Shoplifting054_x264_12.mp4,cell phone,0.16,,
Shoplifting054_x264_12.mp4,laptop,0.21,,
Shoplifting054_x264_12.mp4,tv,0.22,,
Shoplifting054_x264_12.mp4,handbag,0.36,,
Shoplifting054_x264_12.mp4,cell phone,0.42,,
Shoplifting054_x264_12.mp4,person,0.55,,
Shoplifting054_x264_12.mp4,person,0.82,,
Shoplifting054_x264_12.mp4,person,0.87,,
Shoplifting054_x264_12.mp4,person,0.1,,
Shoplifting054_x264_12.mp4,keyboard,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,tv,0.14,,
Shoplifting054_x264_12.mp4,remote,0.15,,
Shoplifting054_x264_12.mp4,cell phone,0.16,,
Shoplifting054_x264_12.mp4,laptop,0.2,,
Shoplifting054_x264_12.mp4,tv,0.22,,
Shoplifting054_x264_12.mp4,handbag,0.36,,
Shoplifting054_x264_12.mp4,cell phone,0.42,,
Shoplifting054_x264_12.mp4,person,0.55,,
Shoplifting054_x264_12.mp4,person,0.82,,
Shoplifting054_x264_12.mp4,person,0.87,,
Shoplifting054_x264_12.mp4,cell phone,0.1,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,keyboard,0.12,,
Shoplifting054_x264_12.mp4,laptop,0.12,,
Shoplifting054_x264_12.mp4,tv,0.15,,
Shoplifting054_x264_12.mp4,remote,0.16,,
Shoplifting054_x264_12.mp4,laptop,0.2,,
Shoplifting054_x264_12.mp4,tv,0.21,,
Shoplifting054_x264_12.mp4,cell phone,0.24,,
Shoplifting054_x264_12.mp4,handbag,0.36,,
Shoplifting054_x264_12.mp4,cell phone,0.4,,
Shoplifting054_x264_12.mp4,person,0.55,,
Shoplifting054_x264_12.mp4,person,0.82,,
Shoplifting054_x264_12.mp4,person,0.88,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,laptop,0.12,,
Shoplifting054_x264_12.mp4,keyboard,0.12,,
Shoplifting054_x264_12.mp4,tv,0.14,,
Shoplifting054_x264_12.mp4,remote,0.16,,
Shoplifting054_x264_12.mp4,laptop,0.2,,
Shoplifting054_x264_12.mp4,tv,0.21,,
Shoplifting054_x264_12.mp4,cell phone,0.24,,
Shoplifting054_x264_12.mp4,handbag,0.36,,
Shoplifting054_x264_12.mp4,cell phone,0.38,,
Shoplifting054_x264_12.mp4,person,0.55,,
Shoplifting054_x264_12.mp4,person,0.82,,
Shoplifting054_x264_12.mp4,person,0.88,,
Shoplifting054_x264_12.mp4,cell phone,0.1,,
Shoplifting054_x264_12.mp4,cell phone,0.1,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,keyboard,0.12,,
Shoplifting054_x264_12.mp4,laptop,0.13,,
Shoplifting054_x264_12.mp4,tv,0.15,,
Shoplifting054_x264_12.mp4,remote,0.16,,
Shoplifting054_x264_12.mp4,laptop,0.2,,
Shoplifting054_x264_12.mp4,tv,0.21,,
Shoplifting054_x264_12.mp4,cell phone,0.25,,
Shoplifting054_x264_12.mp4,handbag,0.37,,
Shoplifting054_x264_12.mp4,cell phone,0.39,,
Shoplifting054_x264_12.mp4,person,0.55,,
Shoplifting054_x264_12.mp4,person,0.82,,
Shoplifting054_x264_12.mp4,person,0.88,,
Shoplifting054_x264_12.mp4,cell phone,0.1,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,keyboard,0.12,,
Shoplifting054_x264_12.mp4,laptop,0.13,,
Shoplifting054_x264_12.mp4,tv,0.15,,
Shoplifting054_x264_12.mp4,remote,0.17,,
Shoplifting054_x264_12.mp4,laptop,0.2,,
Shoplifting054_x264_12.mp4,tv,0.21,,
Shoplifting054_x264_12.mp4,cell phone,0.28,,
Shoplifting054_x264_12.mp4,handbag,0.37,,
Shoplifting054_x264_12.mp4,cell phone,0.38,,
Shoplifting054_x264_12.mp4,person,0.55,,
Shoplifting054_x264_12.mp4,person,0.82,,
Shoplifting054_x264_12.mp4,person,0.88,,
Shoplifting054_x264_12.mp4,cell phone,0.1,,
Shoplifting054_x264_12.mp4,person,0.1,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,keyboard,0.12,,
Shoplifting054_x264_12.mp4,tv,0.15,,
Shoplifting054_x264_12.mp4,remote,0.18,,
Shoplifting054_x264_12.mp4,laptop,0.19,,
Shoplifting054_x264_12.mp4,laptop,0.2,,
Shoplifting054_x264_12.mp4,tv,0.21,,
Shoplifting054_x264_12.mp4,handbag,0.38,,
Shoplifting054_x264_12.mp4,cell phone,0.38,,
Shoplifting054_x264_12.mp4,cell phone,0.38,,
Shoplifting054_x264_12.mp4,person,0.55,,
Shoplifting054_x264_12.mp4,person,0.82,,
Shoplifting054_x264_12.mp4,person,0.88,,
Shoplifting054_x264_12.mp4,cell phone,0.1,,
Shoplifting054_x264_12.mp4,person,0.1,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,keyboard,0.12,,
Shoplifting054_x264_12.mp4,tv,0.15,,
Shoplifting054_x264_12.mp4,remote,0.18,,
Shoplifting054_x264_12.mp4,laptop,0.19,,
Shoplifting054_x264_12.mp4,laptop,0.2,,
Shoplifting054_x264_12.mp4,tv,0.21,,
Shoplifting054_x264_12.mp4,handbag,0.37,,
Shoplifting054_x264_12.mp4,cell phone,0.38,,
Shoplifting054_x264_12.mp4,cell phone,0.39,,
Shoplifting054_x264_12.mp4,person,0.55,,
Shoplifting054_x264_12.mp4,person,0.82,,
Shoplifting054_x264_12.mp4,person,0.88,,
Shoplifting054_x264_12.mp4,cell phone,0.1,,
Shoplifting054_x264_12.mp4,person,0.1,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,keyboard,0.13,,
Shoplifting054_x264_12.mp4,tv,0.15,,
Shoplifting054_x264_12.mp4,remote,0.17,,
Shoplifting054_x264_12.mp4,laptop,0.2,,
Shoplifting054_x264_12.mp4,laptop,0.2,,
Shoplifting054_x264_12.mp4,tv,0.21,,
Shoplifting054_x264_12.mp4,handbag,0.36,,
Shoplifting054_x264_12.mp4,cell phone,0.37,,
Shoplifting054_x264_12.mp4,cell phone,0.4,,
Shoplifting054_x264_12.mp4,person,0.55,,
Shoplifting054_x264_12.mp4,person,0.82,,
Shoplifting054_x264_12.mp4,person,0.88,,
Shoplifting054_x264_12.mp4,person,0.1,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,keyboard,0.13,,
Shoplifting054_x264_12.mp4,tv,0.16,,
Shoplifting054_x264_12.mp4,remote,0.17,,
Shoplifting054_x264_12.mp4,laptop,0.2,,
Shoplifting054_x264_12.mp4,laptop,0.21,,
Shoplifting054_x264_12.mp4,tv,0.21,,
Shoplifting054_x264_12.mp4,handbag,0.36,,
Shoplifting054_x264_12.mp4,cell phone,0.37,,
Shoplifting054_x264_12.mp4,cell phone,0.4,,
Shoplifting054_x264_12.mp4,person,0.55,,
Shoplifting054_x264_12.mp4,person,0.82,,
Shoplifting054_x264_12.mp4,person,0.88,,
Shoplifting054_x264_12.mp4,person,0.1,,
Shoplifting054_x264_12.mp4,cell phone,0.11,,
Shoplifting054_x264_12.mp4,person,0.11,,
Shoplifting054_x264_12.mp4,dining table,0.11,,
Shoplifting054_x264_12.mp4,keyboard,0.13,,
Shoplifting054_x264_12.mp4,tv,0.16,,
Shoplifting054_x264_12.mp4,remote,0.17,,
Shoplifting054_x264_12.mp4,laptop,0.2,,
Shoplifting054_x264_12.mp4,laptop,0.21,,
Shoplifting054_x264_12.mp4,tv,0.21,,
